,Start_date,End_Date,Name,Country,Category,Class,Season,Race_Days,uci_name,continent,name,country,latitude,longitude,Continent
5823,2011-06-08,2011-06-12,Carpathia Couriers Paths,POLAND,MU,2.2U,2011,5.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
5824,2011-06-09,2011-06-12,Ronde de l'Oise,FRANCE,ME,2.2,2011,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5825,2011-06-09,2011-06-12,Iurreta-Emakumeen Bira,SPAIN,WE,2.1,2011,4.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
5826,2011-06-09,2011-06-12,GP PAD - Volta ao Alentejo,PORTUGAL,ME,2.2,2011,4.0,PORTUGAL,EUROPE,Portugal,PT,39.399872,-8.224454,Europe
5827,2011-06-10,2011-06-12,Delta Tour Zeeland,NETHERLANDS,ME,2.1,2011,3.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
5828,2011-06-11,2011-06-12,Kwita Izina Cycling Tour,RWANDA,ME,2.2,2011,2.0,RWANDA,AFRICA,Rwanda,RW,-1.940278,29.873888,Africas
5829,2011-06-11,2011-06-12,Puchar Prezesa LZS,POLAND,WE,2.2,2011,2.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
5830,2011-06-12,2011-06-12,"Sparkassen ""neuseenclassics-rund um die braunkohle""",GERMANY,ME,1.1,2011,1.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
5831,2011-06-12,2011-06-12,Int. Raiffeisen Grand Prix,AUSTRIA,ME,1.2,2011,1.0,AUSTRIA,EUROPE,Austria,AT,47.516231,14.550072,Europe
5832,2011-06-12,2011-06-12,Val d'Ille U Classic 35 - Souvenir Julien Ditlecadet,FRANCE,ME,1.2,2011,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5833,2011-06-09,2011-06-13,Flèche du Sud,LUXEMBOURG,ME,2.2,2011,5.0,LUXEMBOURG,EUROPE,Luxembourg,LU,49.815273,6.129583,Europe
5834,2011-06-16,2011-06-18,Rabo Ster Zeeuwsche Eilanden,NETHERLANDS,WE,2.2,2011,3.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
5835,2011-06-16,2011-06-18,Tour of Malopolska,POLAND,ME,2.2,2011,3.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
5836,2011-06-10,2011-06-19,Giro Ciclistico d'Italia,ITALY,ME,2.2,2011,10.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5837,2011-06-11,2011-06-19,Tour de Suisse,SWITZERLAND,ME,2.UWT,2011,9.0,SWITZERLAND,EUROPE,Switzerland,CH,46.818188,8.227512,Europe
5838,2011-06-13,2011-06-19,Tour de Serbie,SERBIA,ME,2.2,2011,7.0,SERBIA,EUROPE,Serbia,RS,44.016521,21.005859,Europe
5839,2011-06-13,2011-06-19,Internationale Thüringen-Rundfahrt U23,GERMANY,MU,2.2U,2011,7.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
5840,2011-06-14,2011-06-19,Tour de Beauce,CANADA,ME,2.2,2011,6.0,CANADA,AMERICAS,Canada,CA,56.130366,-106.346771,Americas
5841,2011-06-15,2011-06-19,Ster ZLM Toer,NETHERLANDS,ME,2.1,2011,5.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
5842,2011-06-16,2011-06-19,Route du Sud - la Dépêche du Midi,FRANCE,ME,2.1,2011,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5843,2011-06-16,2011-06-19,Tour des Pays de Savoie,FRANCE,ME,2.2,2011,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5844,2011-06-16,2011-06-19,Boucles de la Mayenne,FRANCE,ME,2.2,2011,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5845,2011-06-16,2011-06-19,Tour de Slovénie,SLOVENIA,ME,2.1,2011,4.0,SLOVENIA,EUROPE,Slovenia,SI,46.151241,14.995463,Europe
5846,2011-06-17,2011-06-19,Vuelta al Besaya,SPAIN,MJ,2.1,2011,3.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
5847,2011-06-17,2011-06-19,Giro del Trentino Alto Adige - Südtirol,ITALY,WE,2.1,2011,3.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5848,2011-06-17,2011-06-19,Oberösterreichrundfahrt,AUSTRIA,ME,2.2,2011,3.0,AUSTRIA,EUROPE,Austria,AT,47.516231,14.550072,Europe
5849,2011-06-19,2011-06-19,Flèche Ardennaise,BELGIUM,ME,1.2,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5850,2011-06-19,2011-06-19,Giro della Toscana,ITALY,ME,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5851,2011-06-19,2011-06-19,Trofeo Buffoni,ITALY,MJ,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5852,2011-06-22,2011-06-22,Halle-Ingooigem,BELGIUM,ME,1.1,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5853,2011-06-12,2011-06-26,Vuelta a Colombia,COLOMBIA,ME,2.2,2011,15.0,COLOMBIA,AMERICAS,Colombia,CO,4.570868,-74.297333,Americas
5854,2011-06-29,2011-06-29,Internationale Wielertrofee Jong Maar Moedig I.W.T.,BELGIUM,ME,1.2,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5855,2011-06-27,2011-07-01,Tour d'Algérie,ALGERIA,ME,2.2,2011,5.0,ALGERIA,AFRICA,Algeria,DZ,28.033886,1.659626,Africas
5856,2011-06-29,2011-07-02,Course Cycliste de Solidarnosc et des Champions Olympiques,POLAND,ME,2.1,2011,4.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
5857,2011-07-02,2011-07-02,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs,BELGIUM,ME,1.2,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5858,2011-07-02,2011-07-02,GP Kranj,SLOVENIA,ME,1.1,2011,1.0,SLOVENIA,EUROPE,Slovenia,SI,46.151241,14.995463,Europe
5859,2011-07-02,2011-07-02,Circuit d'Alger,ALGERIA,ME,1.2,2011,1.0,ALGERIA,AFRICA,Algeria,DZ,28.033886,1.659626,Africas
5860,2011-06-30,2011-07-03,Tour of Cappadocia,TURKEY,ME,2.2,2011,4.0,TURKEY,ASIA,Turkey,TR,38.963745,35.243322,Asia
5861,2011-07-01,2011-07-03,Tre Ciclistica Internazionale Bresciana,ITALY,MJ,2.1,2011,3.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5862,2011-07-03,2011-07-03,Dwars door het Hageland,BELGIUM,ME,1.2,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5863,2011-07-01,2011-07-10,Giro d'Italia Internazionale Femminile,ITALY,WE,2.1,2011,10.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5864,2011-07-02,2011-07-10,Tour of Qinghai Lake,PEOPLE'S REPUBLIC OF CHINA,ME,2.HC,2011,9.0,PEOPLE'S REPUBLIC OF CHINA,ASIA,China,CN,35.86166,104.195397,Asia
5865,2011-07-03,2011-07-10,Int. Österreich-Rundfahrt-Tour of Austria,AUSTRIA,ME,2.HC,2011,8.0,AUSTRIA,EUROPE,Austria,AT,47.516231,14.550072,Europe
5866,2011-07-06,2011-07-10,Sibiu Cycling Tour,ROMANIA,ME,2.2,2011,5.0,ROMANIA,EUROPE,Romania,RO,45.943161,24.96676,Europe
5867,2011-07-07,2011-07-10,Tour de Feminin - O cenu Ceskeho Svycarska,CZECH REPUBLIC,WE,2.2,2011,4.0,CZECH REPUBLIC,EUROPE,Czech Republic,CZ,49.817492,15.472962,Europe
5868,2011-07-07,2011-07-10,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho,PORTUGAL,ME,2.2,2011,4.0,PORTUGAL,EUROPE,Portugal,PT,39.399872,-8.224454,Europe
5869,2011-07-07,2011-07-10,Vuelta a la Comunidad de Madrid Sub 23,SPAIN,MU,2.2U,2011,4.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
5870,2011-07-07,2011-07-10,Czech Cycling Tour,CZECH REPUBLIC,ME,2.2,2011,4.0,CZECH REPUBLIC,EUROPE,Czech Republic,CZ,49.817492,15.472962,Europe
5871,2011-07-09,2011-07-10,GP Général Patton,LUXEMBOURG,MJ,2.Ncup,2011,2.0,LUXEMBOURG,EUROPE,Luxembourg,LU,49.815273,6.129583,Europe
5872,2011-07-10,2011-07-10,Giro del Medio Brenta,ITALY,ME,1.2,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5873,2011-07-10,2011-07-10,GP de Pont à Marcq - La Ronde Pévèloise,FRANCE,ME,1.2,2011,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5874,2011-07-08,2011-07-11,Sint-Martinusprijs Kontich,BELGIUM,MJ,2.1,2011,4.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5875,2011-07-11,2011-07-11,Gent - Menen,BELGIUM,MJ,1.1,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5876,2011-07-11,2011-07-11,GP van de stad Geel,BELGIUM,ME,1.2,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5877,2011-07-11,2011-07-14,Ain'Ternational-Rhône Alpes-Valromey Tour,FRANCE,MJ,2.1,2011,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5878,2011-07-15,2011-07-15,GP Nobili Rubinetterie Coppa Citta di Stresa,ITALY,ME,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5879,2011-07-16,2011-07-16,"G.P. Nobili Rubinetterie, Coppa Papa' Carlo",ITALY,ME,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5880,2011-07-16,2011-07-16,GP Cento Carnevale d'Europa,ITALY,WE,1.2,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5881,2011-07-09,2011-07-17,Tour cycliste International de Martinique,FRANCE,ME,2.2,2011,9.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5882,2011-07-14,2011-07-17,Tour de Bretagne Féminin,FRANCE,WE,2.2,2011,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5883,2011-07-15,2011-07-17,Int. Oberösterreich Juniorenradrundfahrt,AUSTRIA,MJ,2.1,2011,3.0,AUSTRIA,EUROPE,Austria,AT,47.516231,14.550072,Europe
5884,2011-07-17,2011-07-17,Trofeo San Rocco,ITALY,MJ,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5885,2011-07-17,2011-07-17,Dwars door de Westhoek,BELGIUM,WE,1.2,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5886,2011-07-23,2011-07-23,Central European Tour Miskolc GP,HUNGARY,ME,1.2,2011,1.0,HUNGARY,EUROPE,Hungary,HU,47.162494,19.503304,Europe
5887,2011-07-02,2011-07-24,Tour de France,FRANCE,ME,2.UWT,2011,23.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5888,2011-07-13,2011-07-24,Vuelta Ciclista a Venezuela,BOLIVARIAN REPUBLIC OF VENEZUELA,ME,2.2,2011,12.0,BOLIVARIAN REPUBLIC OF VENEZUELA,AMERICAS,Venezuela,VE,6.42375,-66.58973,Americas
5889,2011-07-18,2011-07-24,Internationale Thüringen Rundfahrt der Frauen,GERMANY,WE,2.1,2011,7.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
5890,2011-07-19,2011-07-24,Tour de l'Abitibi/Coupe des Nations,CANADA,MJ,2.Ncup,2011,6.0,CANADA,AMERICAS,Canada,CA,56.130366,-106.346771,Americas
5891,2011-07-20,2011-07-24,Brixia Tour,ITALY,ME,2.1,2011,5.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5892,2011-07-20,2011-07-24,Tour Féminin en Limousin,FRANCE,WE,2.2,2011,5.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5893,2011-07-20,2011-07-24,Tour Eritrea,ERITREA,ME,2.2,2011,5.0,ERITREA,AFRICA,Eritrea,ER,15.179384,39.782334,Africas
5894,2011-07-24,2011-07-24,Grand Prix de la ville de Pérenchies,FRANCE,ME,1.2,2011,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5895,2011-07-24,2011-07-24,Central European Tour Budapest GP,HUNGARY,ME,1.2,2011,1.0,HUNGARY,EUROPE,Hungary,HU,47.162494,19.503304,Europe
5896,2011-07-23,2011-07-25,Kreiz Breizh Elites,FRANCE,ME,2.2,2011,3.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5897,2011-07-25,2011-07-25,Prueba Villafranca-Ordiziako Klasika,SPAIN,ME,1.1,2011,1.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
5898,2011-07-23,2011-07-27,Tour de Wallonie,BELGIUM,ME,2.HC,2011,5.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5899,2011-07-29,2011-07-29,Ronde van Vlaanderen Juniores - Tour des Flandres Juniors,BELGIUM,MJ,1.1,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5900,2011-07-26,2011-07-30,Dookola Mazowsza,POLAND,ME,2.2,2011,5.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
5901,2011-07-30,2011-07-30,Clasica Ciclista San Sebastian,SPAIN,ME,1.UWT,2011,1.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
5902,2011-07-27,2011-07-31,Tour Alsace,FRANCE,ME,2.2,2011,5.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5903,2011-07-27,2011-07-31,Tour do Rio,BRAZIL,ME,2.2,2011,5.0,BRAZIL,AMERICAS,Brazil,BR,-14.235004,-51.92528,Americas
5904,2011-07-28,2011-07-31,Tour de la Région de Lodz,POLAND,MJ,2.1,2011,4.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
5905,2011-07-29,2011-07-31,Liège - La Gleize,BELGIUM,MJ,2.1,2011,3.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5906,2011-07-29,2011-07-31,Internationale Niedersachsen-Rundfahrt der Junioren,GERMANY,MJ,2.1,2011,3.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
5907,2011-07-31,2011-07-31,Sparkassen Giro,GERMANY,ME,1.1,2011,1.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
5908,2011-07-31,2011-07-31,"Circuito de Getxo ""Memorial Ricardo Otxoa""",SPAIN,ME,1.1,2011,1.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
5909,2011-07-31,2011-07-31,Trofeo Matteotti,ITALY,ME,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5910,2011-07-31,2011-07-31,La Poly Normande,FRANCE,ME,1.1,2011,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5911,2011-07-31,2011-07-31,Sparkassen Giro,GERMANY,WE,1.1,2011,1.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
5912,2011-08-03,2011-08-04,Paris-Corrèze,FRANCE,ME,2.1,2011,2.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5913,2011-08-05,2011-08-05,GP Folignano - Trofeo AVIS,ITALY,ME,1.2,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5914,2011-07-31,2011-08-06,Tour de Pologne,POLAND,ME,2.UWT,2011,7.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
5915,2011-08-02,2011-08-06,Vuelta Ciclista a León,SPAIN,ME,2.2,2011,5.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
5916,2011-08-06,2011-08-06,GP Betonexpressz 2000,HUNGARY,ME,1.2,2011,1.0,HUNGARY,EUROPE,Hungary,HU,47.162494,19.503304,Europe
5917,2011-08-06,2011-08-06,G.P. Camaiore,ITALY,ME,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5918,2011-08-06,2011-08-06,Erpe-Mere (Erondegem),BELGIUM,WE,1.2,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5919,2011-08-03,2011-08-07,Vuelta a Burgos,SPAIN,ME,2.HC,2011,5.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
5920,2011-08-03,2011-08-07,Post Danmark Rundt - Tour of Denmark,DENMARK,ME,2.HC,2011,5.0,DENMARK,EUROPE,Denmark,DK,56.26392,9.501785,Europe
5921,2011-08-05,2011-08-07,Tour of Elk Grove,UNITED STATES OF AMERICA,ME,2.2,2011,3.0,UNITED STATES OF AMERICA,AMERICAS,United States,US,37.09024,-95.712891,Americas
5922,2011-08-07,2011-08-07,Trofeo Internazionale Bastianelli,ITALY,ME,1.2,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5923,2011-08-07,2011-08-07,Antwerpse Havenpijl,BELGIUM,ME,1.2,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5924,2011-08-09,2011-08-13,Tour de l'Ain - La route du progrès,FRANCE,ME,2.1,2011,5.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5925,2011-08-11,2011-08-13,Tour of Szeklerland,ROMANIA,ME,2.2,2011,3.0,ROMANIA,EUROPE,Romania,RO,45.943161,24.96676,Europe
5926,2011-08-13,2011-08-13,Memorial Henryka Lasaka,POLAND,ME,1.2,2011,1.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
5927,2011-08-05,2011-08-14,Tour Cycliste International de la Guadeloupe,FRANCE,ME,2.2,2011,10.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5928,2011-08-08,2011-08-14,Eneco Tour,BELGIUM,ME,2.UWT,2011,7.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5929,2011-08-09,2011-08-14,Tour of Utah,UNITED STATES OF AMERICA,ME,2.1,2011,6.0,UNITED STATES OF AMERICA,AMERICAS,United States,US,37.09024,-95.712891,Americas
5930,2011-08-11,2011-08-14,Trofeo Karlsberg,GERMANY,MJ,2.Ncup,2011,4.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
5931,2011-08-11,2011-08-14,La Mi-Août en Bretagne,FRANCE,ME,2.2,2011,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5932,2011-08-14,2011-08-14,Dwars Door De Antwerpse Kempen,BELGIUM,ME,1.2,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5933,2011-08-14,2011-08-14,Puchar Uzdrowisk Karpackich,POLAND,ME,1.2,2011,1.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
5934,2011-08-14,2011-08-14,London Surrey Cycle Classic,GREAT BRITAIN,ME,1.2,2011,1.0,GREAT BRITAIN,EUROPE,United Kingdom,GB,55.378051,-3.435973,Europe
5935,2011-08-14,2011-08-14,GP di Poggiana,ITALY,MU,1.2U,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5936,2011-08-04,2011-08-15,Volta a Portugal em Bicicleta,PORTUGAL,ME,2.1,2011,12.0,PORTUGAL,EUROPE,Portugal,PT,39.399872,-8.224454,Europe
5937,2011-08-15,2011-08-15,Ronde des Vallées,FRANCE,MJ,1.1,2011,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5938,2011-08-16,2011-08-16,GP Capodarco - Comunità di Capodarco,ITALY,ME,1.2,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5939,2011-08-16,2011-08-16,Tre Valli Varesine,ITALY,ME,1.HC,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5940,2011-08-17,2011-08-17,Coppa Agostoni - giro della Brianza,ITALY,ME,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5941,2011-08-18,2011-08-18,GP Banca di Legnano - Coppa Bernocchi,ITALY,ME,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5942,2011-08-16,2011-08-19,Tour du Limousin,FRANCE,ME,2.HC,2011,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5943,2011-08-19,2011-08-19,Dutch Food Valley Classic,NETHERLANDS,ME,1.1,2011,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
5944,2011-08-20,2011-08-20,Trofeo Melinda - val di Non,ITALY,ME,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5945,2011-08-20,2011-08-20,Puchar Ministra Obrony Narodowej,POLAND,ME,1.2,2011,1.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
5946,2011-08-20,2011-08-21,GP Denmark (Herning - Aarhus),DENMARK,MJ,2.Ncup,2011,2.0,DENMARK,EUROPE,Denmark,DK,56.26392,9.501785,Europe
5947,2011-08-21,2011-08-21,Châteauroux Classic de l'Indre Trophée Fenioux,FRANCE,ME,1.1,2011,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5948,2011-08-21,2011-08-21,Vattenfall Cyclassics,GERMANY,ME,1.UWT,2011,1.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
5949,2011-08-23,2011-08-23,Grand Prix des Marbriers,FRANCE,ME,1.2,2011,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5950,2011-08-23,2011-08-23,GP Stad Zottegem,BELGIUM,ME,1.1,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5951,2011-08-20,2011-08-24,Trophée d'Or Féminin,FRANCE,WE,2.2,2011,5.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5952,2011-08-24,2011-08-24,Druivenkoers - Overijse,BELGIUM,ME,1.1,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5953,2011-08-25,2011-08-25,GP Industria e Commercio  Artigianato Carnaghese,ITALY,ME,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5954,2011-08-23,2011-08-26,"Tour du Poitou Charentes, Charente, Charente Maritime, deux sèvres, Vienne",FRANCE,ME,2.1,2011,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5955,2011-08-27,2011-08-27,Trofeo comune di Vertova Memorial Pietro Merelli,ITALY,MJ,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5956,2011-08-27,2011-08-27,Omloop Mandel - Leie - Schelde,BELGIUM,MJ,1.1,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5957,2011-08-22,2011-08-28,The Quiznos Challenge,UNITED STATES OF AMERICA,ME,2.1,2011,7.0,UNITED STATES OF AMERICA,AMERICAS,United States,US,37.09024,-95.712891,Americas
5958,2011-08-23,2011-08-28,Giro Ciclistico della Valle d'Aosta Mont Blanc,ITALY,ME,2.2,2011,6.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5959,2011-08-25,2011-08-28,Tour of Victory,TURKEY,ME,2.2,2011,4.0,TURKEY,ASIA,Turkey,TR,38.963745,35.243322,Asia
5960,2011-08-28,2011-08-28,Ronde van Midden-Nederland,NETHERLANDS,ME,1.2,2011,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
5961,2011-08-28,2011-08-28,GP Ouest France - Plouay,FRANCE,ME,1.UWT,2011,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5962,2011-08-28,2011-08-28,Schaal Sels,BELGIUM,ME,1.1,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5963,2011-08-28,2011-08-28,Ljubljana - Zagreb,SLOVENIA,ME,1.2,2011,1.0,SLOVENIA,EUROPE,Slovenia,SI,46.151241,14.995463,Europe
5964,2011-08-28,2011-08-28,Trofeo Emilio Paganessi,ITALY,MJ,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5965,2011-08-28,2011-08-28,Omloop der Vlaamse Gewesten,BELGIUM,MJ,1.1,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5966,2011-09-02,2011-09-02,Tour of Vojvodina I part,SERBIA,ME,1.2,2011,1.0,SERBIA,EUROPE,Serbia,RS,44.016521,21.005859,Europe
5967,2011-08-31,2011-09-03,Settimana Ciclistica Lombarda by Bergamasca,ITALY,ME,2.1,2011,4.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5968,2011-09-03,2011-09-03,Tour of Vojvodina II part,SERBIA,ME,1.2,2011,1.0,SERBIA,EUROPE,Serbia,RS,44.016521,21.005859,Europe
5969,2011-09-01,2011-09-04,Giro Internazionale della Lunigiana,ITALY,MJ,2.1,2011,4.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5970,2011-09-02,2011-09-04,Grand Prix Rüebliland,SWITZERLAND,MJ,2.1,2011,3.0,SWITZERLAND,EUROPE,Switzerland,CH,46.818188,8.227512,Europe
5971,2011-09-04,2011-09-04,Memorial Davide Fardelli - Cronometro Individuale,ITALY,MJ,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5972,2011-09-04,2011-09-04,Giro di Romagna et Coppa Placci,ITALY,ME,1.1,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5973,2011-09-04,2011-09-04,Kernen Omloop Echt-Susteren,NETHERLANDS,ME,1.2,2011,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
5974,2011-09-04,2011-09-04,Memorial Davide Fardelli - Cronometro Individuale,ITALY,WJ,1.2,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5975,2011-09-04,2011-09-04,Tour du Doubs - Conseil Général,FRANCE,ME,1.1,2011,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
5976,2011-09-04,2011-09-04,Memorial Davide Fardelli - Cronometro Individuale,ITALY,ME,1.2,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5977,2011-09-04,2011-09-04,Remouchamps - Ferrières - Remouchamps,BELGIUM,MJ,1.1,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5978,2011-09-04,2011-09-04,Memorial Davide Fardelli - Cronometro Individuale,ITALY,WE,1.2,2011,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
5979,2011-09-04,2011-09-04,Grote Prijs Jef Scherens - Rondom Leuven,BELGIUM,ME,1.1,2011,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
5980,2011-09-01,2011-09-05,Milad De Nour Tour,ISLAMIC REPUBLIC OF IRAN,ME,2.2,2011,5.0,ISLAMIC REPUBLIC OF IRAN,ASIA,Iran,IR,32.427908,53.688046,Asia
