,Start_date,End_Date,Name,Country,Category,Class,Season,Race_Days,Continent
3052,2012-04-08,2012-04-08,Paris - Roubaix Juniors,FRANCE,MJ,1.Ncup,2012,1.0,Europe
3053,2012-04-08,2012-04-08,Paris - Roubaix,FRANCE,ME,1.UWT,2012,1.0,Europe
3054,2012-04-08,2012-04-08,Klasika Primavera de Amorebieta,SPAIN,ME,1.1,2012,1.0,Europe
3055,2012-04-09,2012-04-09,Rund um Köln,GERMANY,ME,1.1,2012,1.0,Europe
3056,2012-04-09,2012-04-09,Giro del Belvedere,ITALY,MU,1.2U,2012,1.0,Europe
3057,2012-04-09,2012-04-09,Dwars door het Hageland,BELGIUM,ME,1.2,2012,1.0,Europe
3058,2012-04-08,2012-04-10,The Maha Chakri Sirindhon's Cup Women's Tour of Thailand,THAILAND,WE,2.2,2012,3.0,Asia
3059,2012-04-10,2012-04-10,Paris-Camembert,FRANCE,ME,1.1,2012,1.0,Europe
3060,2012-04-10,2012-04-10,GP Palio del Recioto,ITALY,MU,1.2U,2012,1.0,Europe
3061,2012-04-11,2012-04-11,La Côte Picarde,FRANCE,MU,1.Ncup,2012,1.0,Europe
3062,2012-04-11,2012-04-11,De Brabantse Pijl - La Flèche Brabançonne,BELGIUM,ME,1.HC,2012,1.0,Europe
3063,2012-04-12,2012-04-12,GP de Denain Porte du Hainaut,FRANCE,ME,1.1,2012,1.0,Europe
3064,2012-04-14,2012-04-14,Liège - Bastogne - Liège,BELGIUM,MU,1.2U,2012,1.0,Europe
3065,2012-04-14,2012-04-14,Trofeo Edil C,ITALY,ME,1.2,2012,1.0,Europe
3066,2012-04-14,2012-04-14,ZLM tour,NETHERLANDS,MU,1.Ncup,2012,1.0,Europe
3068,2012-04-14,2012-04-14,Tour du Finistère,FRANCE,ME,1.1,2012,1.0,Europe
3069,2012-04-11,2012-04-15,Tour du Loir et Cher E Provost,FRANCE,ME,2.2,2012,5.0,Europe
3070,2012-04-13,2012-04-15,Vuelta a Castilla y Leon,SPAIN,ME,2.1,2012,3.0,Europe
3071,2012-04-15,2012-04-15,Grand Prix Bati-Metallo,BELGIUM,MJ,1.1,2012,1.0,Europe
3072,2012-04-15,2012-04-15,Tour of the Battenkill,UNITED STATES OF AMERICA,ME,1.2,2012,1.0,Americas
3073,2012-04-15,2012-04-15,G.P. Sportivi Sovilla (La Piccola SanRemo),ITALY,MJ,1.1,2012,1.0,Europe
3074,2012-04-15,2012-04-15,Zellik - Galmaarden,BELGIUM,ME,1.2,2012,1.0,Europe
3075,2012-04-15,2012-04-15,Giro dell'Appennino,ITALY,ME,1.1,2012,1.0,Europe
3076,2012-04-15,2012-04-15,Tro-Bro Léon,FRANCE,ME,1.1,2012,1.0,Europe
3077,2012-04-15,2012-04-15,Amstel Gold Race,NETHERLANDS,ME,1.UWT,2012,1.0,Europe
3078,2012-04-15,2012-04-15,Halle-Buizingen,BELGIUM,WE,1.2,2012,1.0,Europe
3079,2012-04-15,2012-04-15,Ronde van Gelderland,NETHERLANDS,WE,1.2,2012,1.0,Europe
3080,2012-04-15,2012-04-15,Grand Prix of Donetsk,UKRAINE,ME,1.2,2012,1.0,Europe
3081,2012-04-14,2012-04-17,Le Tour de Filipinas,PHILIPPINES,ME,2.2,2012,4.0,Asia
3082,2012-04-18,2012-04-18,La Flèche Wallonne,BELGIUM,ME,1.UWT,2012,1.0,Europe
3083,2012-04-18,2012-04-18,La Flèche Wallonne Féminine,BELGIUM,WE,CDM,2012,1.0,Europe
3084,2012-04-17,2012-04-20,Giro del Trentino,ITALY,ME,2.HC,2012,4.0,Europe
3085,2012-04-17,2012-04-21,Toscana-Terra di ciclismo-Coppa delle Nazioni,ITALY,MU,2.Ncup,2012,5.0,Europe
3087,2012-04-21,2012-04-21,Banja Luka Belgrade I,BOSNIA AND HERZEGOVINA,ME,1.2,2012,1.0,Europe
3088,2012-04-21,2012-04-21,Arno Wallaard Memorial,NETHERLANDS,ME,1.2,2012,1.0,Europe
3089,2012-04-21,2012-04-21,EPZ Omloop van Borsele WE,NETHERLANDS,WE,1.2,2012,1.0,Europe
3090,2012-04-18,2012-04-22,Grand Prix of Adygeya,RUSSIAN FEDERATION,ME,2.2,2012,5.0,Asia
3091,2012-04-20,2012-04-22,Tour of Istria - Memorial Edi Rajkovic,CROATIA,MJ,2.Ncup,2012,3.0,Europe
3092,2012-04-21,2012-04-22,Le Trophée Centre Morbihan,FRANCE,MJ,2.1,2012,2.0,Europe
3093,2012-04-22,2012-04-22,Liège - Bastogne - Liège,BELGIUM,ME,1.UWT,2012,1.0,Europe
3094,2012-04-22,2012-04-22,GP Stad Roeselare,BELGIUM,WE,1.1,2012,1.0,Europe
3095,2012-04-22,2012-04-22,Int. Ronde van Noord-Holland,NETHERLANDS,ME,1.2,2012,1.0,Europe
3096,2012-04-22,2012-04-22,Val d'Ille U Classic 35 - Souvenir Julien Ditlecadet,FRANCE,ME,1.2,2012,1.0,Europe
3097,2012-04-22,2012-04-22,Vuelta Ciclista a La Rioja,SPAIN,ME,1.1,2012,1.0,Europe
3098,2012-04-22,2012-04-22,Banja Luka-Belgrade II,SERBIA,ME,1.2,2012,1.0,Europe
3099,2012-04-25,2012-04-25,GP Liberazione,ITALY,WE,1.2,2012,1.0,Europe
3100,2012-04-25,2012-04-25,Gran Premio della Liberazione,ITALY,MU,1.2U,2012,1.0,Europe
3101,2012-04-28,2012-04-28,GP Industria & Artigianato,ITALY,ME,1.1,2012,1.0,Europe
3102,2012-04-22,2012-04-29,Tour de Korea,KOREA,ME,2.2,2012,8.0,Asia
3103,2012-04-22,2012-04-29,Presidential Cycling Tour of Turkey,TURKEY,ME,2.HC,2012,8.0,Asia
3104,2012-04-24,2012-04-29,Tour de Romandie,SWITZERLAND,ME,2.UWT,2012,6.0,Europe
3105,2012-04-24,2012-04-29,La Tropicale Amissa Bongo (Tabo),GABON,ME,2.1,2012,6.0,Africas
3106,2012-04-25,2012-04-29,Gracia Orlova,CZECH REPUBLIC,WE,2.2,2012,5.0,Europe
3107,2012-04-26,2012-04-29,La Coupe du Président de la Ville de Grudziadz,POLAND,MJ,2.1,2012,4.0,Europe
3108,2012-04-27,2012-04-29,Festival Luxembourgeois du cyclisme féminin Elsy Jacobs,LUXEMBOURG,WE,2.1,2012,3.0,Europe
3109,2012-04-27,2012-04-29,Vuelta Asturias Julio Alvarez Mendo,SPAIN,ME,2.1,2012,3.0,Europe
3112,2012-04-29,2012-04-29,Rutland - Melton International CiCLE Classic,GREAT BRITAIN,ME,1.2,2012,1.0,Europe
3114,2012-04-29,2012-04-29,GP Industrie del Marmo,ITALY,ME,1.2,2012,1.0,Europe
3115,2012-04-29,2012-04-29,Paris - Mantes-en-Yvelines,FRANCE,ME,1.2,2012,1.0,Europe
3116,2012-04-29,2012-04-29,Himmerland Rundt,DENMARK,ME,1.2,2012,1.0,Europe
3117,2012-04-29,2012-04-29,Giro della Toscana,ITALY,ME,1.1,2012,1.0,Europe
3118,2012-04-25,2012-05-01,Le Tour de Bretagne Cycliste - Trophée des Granitiers,FRANCE,ME,2.2,2012,7.0,Europe
3119,2012-04-27,2012-05-01,Tour of Borneo,MALAYSIA,ME,2.2,2012,5.0,Asia
3120,2012-05-01,2012-05-01,Memorial Andrzeja Trochanowskiego,POLAND,ME,1.2,2012,1.0,Europe
3122,2012-05-01,2012-05-01,Grote Prijs 1 Mei - Ereprijs Victor De Bruyne,BELGIUM,ME,1.2,2012,1.0,Europe
3123,2012-05-01,2012-05-01,Trofeo Papà Cervi Coppa 1° Maggio,ITALY,ME,1.2,2012,1.0,Europe
3124,2012-05-01,2012-05-01,Mayor Cup,RUSSIAN FEDERATION,ME,1.2,2012,1.0,Asia
3125,2012-05-01,2012-05-01,Rund um den Finanzplatz Eschborn-Frankfurt,GERMANY,ME,1.HC,2012,1.0,Europe
3126,2012-05-01,2012-05-01,Rund um den Finanzplatz Eschborn-Frankfurt (U23),GERMANY,MU,1.2U,2012,1.0,Europe
3127,2012-05-02,2012-05-02,Memorial of Oleg Dyachenko,RUSSIAN FEDERATION,ME,1.2,2012,1.0,Asia
3128,2012-05-03,2012-05-03,Grand Prix of Moscow,RUSSIAN FEDERATION,ME,1.2,2012,1.0,Asia
3129,2012-05-04,2012-05-04,Grand Prix Dobrich I,BULGARIA,ME,1.2,2012,1.0,Europe
3130,2012-05-04,2012-05-05,Ronde van Overijssel,NETHERLANDS,ME,2.2,2012,2.0,Europe
3131,2012-05-05,2012-05-05,Knokke-Heist  - Bredene,BELGIUM,WE,1.2,2012,1.0,Europe
3132,2012-05-02,2012-05-06,Carpathia Couriers Paths,POLAND,MU,2.2U,2012,5.0,Europe
3133,2012-05-02,2012-05-06,Tour of the Gila,UNITED STATES OF AMERICA,ME,2.2,2012,5.0,Americas
3134,2012-05-02,2012-05-06,Giro della Regione Friuli Venezia Giulia,ITALY,ME,2.2,2012,5.0,Europe
3135,2012-05-03,2012-05-06,Course de la Paix Juniors,CZECH REPUBLIC,MJ,2.Ncup,2012,4.0,Europe
3136,2012-05-04,2012-05-06,Szlakiem Grodòw Piastowskich,POLAND,ME,2.1,2012,3.0,Europe
3138,2012-05-05,2012-05-06,Vuelta a la Comunidad de Madrid,SPAIN,ME,2.1,2012,2.0,Europe
3139,2012-05-06,2012-05-06,Grand Prix Dobrich II,BULGARIA,ME,1.2,2012,1.0,Europe
3140,2012-05-06,2012-05-06,Circuit de wallonie,BELGIUM,ME,1.2,2012,1.0,Europe
3141,2012-05-06,2012-05-06,Omloop der Kempen,NETHERLANDS,ME,1.2,2012,1.0,Europe
3142,2012-05-06,2012-05-06,Circuito del Porto - Trofeo Arvedi,ITALY,ME,1.2,2012,1.0,Europe
3144,2012-05-07,2012-05-07,Challenge du Prince - Trophée Princier,MOROCCO,ME,1.2,2012,1.0,Africas
3145,2012-05-04,2012-05-08,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais,FRANCE,ME,2.HC,2012,5.0,Europe
